CLASS,ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
CLEAN,295.418055,CCh6mo2wMvcQqi7Nji,10.0.2.15,58144,192.168.33.254,53,udp,0.05481,33,83,SF,1,61,1,111
CLEAN,295.502047,C27BvbF9bzV2Fop1,10.0.2.15,51678,192.168.33.254,53,udp,0.036226,41,57,SF,1,69,1,85
CLEAN,295.552247,ChOi441wqqn1gy3wdi,10.0.2.15,57574,192.168.33.254,53,udp,0.043489,41,69,SF,1,69,1,97
CLEAN,296.931039,CAykau1aWd2RD0Fj7i,10.0.2.15,53700,192.168.33.254,53,udp,0.054547,33,70,SF,1,61,1,98
CLEAN,296.994472,CHHEBM2KbIh6c5e7Ve,10.0.2.15,59518,192.168.33.254,53,udp,0.054633,35,51,SF,1,63,1,79
CLEAN,297.056323,COutc63NnCbA4Gwfy6,10.0.2.15,52320,192.168.33.254,53,udp,0.073764,35,63,SF,1,63,1,91
CLEAN,304.681604,CLImCe10ocggxsf5x,10.0.2.15,49197,216.58.207.70,443,tcp,1.064736,1304,4300,SF,16,1956,20,5104
CLEAN,305.443415,CXPYVg48ZFwe8xvQq9,10.0.2.15,49198,216.58.207.78,443,tcp,0.683992,500,3898,SF,10,912,12,4382
CLEAN,313.698989,CGPAY74fEGIuvNaiy8,10.0.2.15,49199,216.58.207.78,443,tcp,0.28333,498,4406,SF,10,910,12,4890
CLEAN,309.730095,CCUNsBwXmRNyJxtcg,10.0.2.15,54295,192.168.33.254,53,udp,0.050724,33,83,SF,1,61,1,111
CLEAN,309.807927,CaqZ4NOvAncCpSlAk,10.0.2.15,50654,192.168.33.254,53,udp,0.059248,33,83,SF,1,61,1,111
CLEAN,309.882176,Cplx8B3JdHFYnhXZ3d,10.0.2.15,58320,192.168.33.254,53,udp,0.058274,41,57,SF,1,69,1,85
CLEAN,309.947257,CjRYci4txgRbgwefG2,10.0.2.15,53628,192.168.33.254,53,udp,0.052715,41,69,SF,1,69,1,97
CLEAN,310.363216,C1YUqj1Pk35u5b0hkc,10.0.2.15,55634,192.168.33.254,53,udp,0.056973,33,83,SF,1,61,1,111
CLEAN,310.459068,Cqh6ZH2BeiQ7Xxrni5,10.0.2.15,62564,192.168.33.254,53,udp,0.048022,33,83,SF,1,61,1,111
CLEAN,310.514941,C5OxMI3Gto6q1HgKyc,10.0.2.15,61304,192.168.33.254,53,udp,0.046754,41,57,SF,1,69,1,85
CLEAN,310.569408,CX2LiycdiZgmrj4t,10.0.2.15,61519,192.168.33.254,53,udp,0.032676,41,69,SF,1,69,1,97
CLEAN,315.2355,CXvAboRe6adHjhTO3,10.0.2.15,49203,74.125.175.213,443,tcp,0.563609,1578,10935,SF,12,2070,18,11659
CLEAN,313.629255,Cm4pGg4vZkfDp6Hfu5,10.0.2.15,64921,192.168.33.254,53,udp,0.045976,31,82,SF,1,59,1,110
CLEAN,313.709198,CM9m853UuHUrnarTpa,10.0.2.15,54143,192.168.33.254,53,udp,0.07816,31,82,SF,1,59,1,110
CLEAN,313.835448,CvxaXM2ZoChO7L5Ap9,10.0.2.15,49826,192.168.33.254,53,udp,0.079804,42,58,SF,1,70,1,86
CLEAN,313.920415,CZ41xw1fZ3W9rlXkoa,10.0.2.15,52653,192.168.33.254,53,udp,0.058536,50,95,SF,1,78,1,123
CLEAN,313.937373,Cis19u30rjBj1QDHib,10.0.2.15,62130,192.168.33.254,53,udp,0.043626,42,70,SF,1,70,1,98
CLEAN,314.029277,CYQ6331Tkl8IYLcY08,10.0.2.15,53400,192.168.33.254,53,udp,0.06619,50,95,SF,1,78,1,123
CLEAN,314.111356,CFR8PO1W2nlUg7B24g,10.0.2.15,54689,192.168.33.254,53,udp,0.065824,48,64,SF,1,76,1,92
CLEAN,314.191325,Cxj8YFOlO6qcloIK,10.0.2.15,54681,192.168.33.254,53,udp,0.054651,48,76,SF,1,76,1,104
CLEAN,314.025856,CAAk5N1oFmprxXUze9,10.0.2.15,49202,173.194.10.206,443,tcp,5.60339,337,4999,SF,10,749,11,5443
CLEAN,315.125986,CIjrupbP6ql5F5ALc,10.0.2.15,50112,192.168.33.254,53,udp,0.094662,51,97,SF,1,79,1,125
CLEAN,315.303969,CqXEZb45csoEDiakma,10.0.2.15,62748,192.168.33.254,53,udp,0.043855,51,97,SF,1,79,1,125
CLEAN,315.376762,CZ8A574tNDJbM9otV,10.0.2.15,49787,192.168.33.254,53,udp,0.057833,49,65,SF,1,77,1,93
CLEAN,315.458454,C0AsJj6C0IoSpSWZ7,10.0.2.15,51694,192.168.33.254,53,udp,0.068904,49,77,SF,1,77,1,105
CLEAN,316.058984,Ces4xtBC9TWhjgne5,10.0.2.15,55899,192.168.33.254,53,udp,0.048448,50,95,SF,1,78,1,123
CLEAN,316.158069,CMuzzEZw9P5iqIC45,10.0.2.15,56715,192.168.33.254,53,udp,0.089153,50,95,SF,1,78,1,123
CLEAN,316.273122,CjEWfiy6FRyNrveja,10.0.2.15,51665,192.168.33.254,53,udp,0.103709,48,64,SF,1,76,1,92
CLEAN,316.444454,CWAWHoyoLDi2DDElg,10.0.2.15,64935,192.168.33.254,53,udp,0.085173,48,76,SF,1,76,1,104
CLEAN,321.681158,C3hDMw1cpUHGXKn6rd,10.0.2.15,49205,216.58.207.78,443,tcp,0.240159,497,4407,SF,10,909,13,4931
CLEAN,321.618325,CEnvbEzJ51zE5o8tl,10.0.2.15,55893,192.168.33.254,53,udp,0.040095,30,75,SF,1,58,1,103
CLEAN,321.703038,C12rvr30PG0y7INjak,10.0.2.15,52158,192.168.33.254,53,udp,0.046773,30,75,SF,1,58,1,103
CLEAN,321.77496,CENs8U1OQDP8Kz0yAl,10.0.2.15,64623,192.168.33.254,53,udp,0.03478,36,52,SF,1,64,1,80
CLEAN,321.843221,CSM2wMCBdHY4Pl9I8,10.0.2.15,53086,192.168.33.254,53,udp,0.048662,36,64,SF,1,64,1,92
CLEAN,325.462204,CV3M4h4ydp2xJzAcVc,10.0.2.15,49206,172.217.22.98,443,tcp,1.839055,932,4695,SF,15,1544,19,5459
CLEAN,325.127534,CpOCjBor4gE3eqm2c,10.0.2.15,63204,192.168.33.254,53,udp,0.309215,40,105,SF,1,68,1,133
CLEAN,325.148411,CerZLH1NTxeSJ2dpIc,10.0.2.15,59860,192.168.33.254,53,udp,0.288735,42,96,SF,1,70,1,124
CLEAN,325.152711,CFRq7mznopjWYK761,10.0.2.15,55634,192.168.33.254,53,udp,0.284495,33,83,SF,1,61,1,111
CLEAN,325.497169,C7F5NV1TYh4p4KfRli,10.0.2.15,57242,192.168.33.254,53,udp,0.136734,42,96,SF,1,70,1,124
CLEAN,325.521786,Ceei2f4Htc3gTiU0Ui,10.0.2.15,60612,192.168.33.254,53,udp,0.108078,40,105,SF,1,68,1,133
CLEAN,325.553334,Chikum2PYdxIumPCwe,10.0.2.15,65266,192.168.33.254,53,udp,0.128747,33,83,SF,1,61,1,111
CLEAN,325.646611,CXYuLi1NvNpZ06Fowa,10.0.2.15,53182,192.168.33.254,53,udp,0.211913,53,69,SF,1,81,1,97
CLEAN,325.648401,C24gIm4DLv6KvHeQ57,10.0.2.15,61619,192.168.33.254,53,udp,0.206407,42,58,SF,1,70,1,86
CLEAN,325.693539,C4sOHE19z9xnMPUL4,10.0.2.15,65187,192.168.33.254,53,udp,0.160735,41,57,SF,1,69,1,85
CLEAN,325.890164,C5zRda4gdsbxlYPpkb,10.0.2.15,49625,192.168.33.254,53,udp,0.524731,42,102,SF,1,70,1,130
CLEAN,325.893531,CzjDGP25QDENBbLjo8,10.0.2.15,51196,192.168.33.254,53,udp,0.56742,53,81,SF,1,81,1,109
CLEAN,325.900002,Cf148W35U6PAr4N3G8,10.0.2.15,61078,192.168.33.254,53,udp,0.561318,41,69,SF,1,69,1,97
CLEAN,327.077429,CSBcWp4ZA2Ri5B2R63,10.0.2.15,52488,192.168.33.254,53,udp,0.84694,33,83,SF,1,61,1,111
CLEAN,327.939886,CUjsCr3AdPO0pSiQog,10.0.2.15,63304,192.168.33.254,53,udp,0.425217,33,83,SF,1,61,1,111
CLEAN,332.342352,Cg1bXy1ZqU8IpmIzV8,10.0.2.15,49210,216.58.207.78,443,tcp,0.606904,505,4422,SF,10,917,14,4986
CLEAN,332.487837,CyQzflu0PKeghf3l4,10.0.2.15,49212,216.58.207.78,443,tcp,0.599473,534,4421,SF,11,986,15,5025
CLEAN,328.394074,Cmxl301H5Mpb8QLBI9,10.0.2.15,64790,192.168.33.254,53,udp,0.180487,41,57,SF,1,69,1,85
CLEAN,328.586967,C8DeRx11coHDdSTDEl,10.0.2.15,63977,192.168.33.254,53,udp,0.144749,41,69,SF,1,69,1,97
CLEAN,331.675189,CdqpPIhZgbw3BLaek,10.0.2.15,59513,192.168.33.254,53,udp,0.032497,48,440,SF,1,76,1,468
CLEAN,331.880387,CWZLoW3OmMA997e7T3,10.0.2.15,60002,192.168.33.254,53,udp,0.06536,48,440,SF,1,76,1,468
CLEAN,332.08973,CPjQFP4c4g9MOwYye,10.0.2.15,60227,192.168.33.254,53,udp,0.047187,78,343,SF,1,106,1,371
CLEAN,332.154302,C5ymSU2jMcnOxsoddk,10.0.2.15,54911,192.168.33.254,53,udp,0.052323,78,156,SF,1,106,1,184
CLEAN,332.220959,CIzVtv3Tt33Gb4lR0g,10.0.2.15,52257,192.168.33.254,53,udp,0.083127,38,88,SF,1,66,1,116
CLEAN,332.362258,CnX5JpsAhSqIfOlg3,10.0.2.15,59838,192.168.33.254,53,udp,0.079853,38,88,SF,1,66,1,116
CLEAN,332.50336,C2tAoL1Xsd2eG4ChB7,10.0.2.15,55355,192.168.33.254,53,udp,0.051597,41,57,SF,1,69,1,85
CLEAN,332.593696,CRzsRC49TvZQ8UR1z9,10.0.2.15,64561,192.168.33.254,53,udp,0.05582,41,69,SF,1,69,1,97
CLEAN,332.113739,CUGoQJ3m77qkrwWXU2,10.0.2.15,49209,54.201.188.11,443,tcp,6.242861,368,3063,SF,10,780,13,3587
CLEAN,333.999633,CCbc7Q3oL1i37WF2mj,10.0.2.15,55678,192.168.33.254,53,udp,0.073499,42,347,SF,1,70,1,375
CLEAN,334.105394,CJSFtx4E1Za9BX2Wy9,10.0.2.15,51016,192.168.33.254,53,udp,0.0452,42,347,SF,1,70,1,375
CLEAN,334.165834,CqEpSl1iLYY3esqt3j,10.0.2.15,49998,192.168.33.254,53,udp,0.037511,47,312,SF,1,75,1,340
CLEAN,334.22702,CkIUP01F8pbBBE013h,10.0.2.15,62613,192.168.33.254,53,udp,0.030824,47,128,SF,1,75,1,156
CLEAN,280.421639,CLJybS3GHcdHH2H9Kh,10.0.2.15,49163,52.39.237.157,443,tcp,64.216371,3231,11536,SF,21,4089,28,12660
CLEAN,314.022473,CS3D5A1RHQxDyT8v08,10.0.2.15,49201,173.194.10.206,443,tcp,30.884194,1966,119473,SF,39,3541,128,124597
CLEAN,314.019228,C14Iqx35rJzoSk1cpc,10.0.2.15,49200,173.194.10.206,443,tcp,30.961777,1964,71464,SF,34,3339,91,75108
CLEAN,331.721044,CI5vd2DKpliLuUSca,10.0.2.15,49208,54.201.188.11,443,tcp,62.176425,4681,3219,SF,16,5338,18,3943
CLEAN,394.133989,ChUH3F2mEIe1fbc6Kj,10.0.2.15,53349,192.168.33.254,53,udp,0.273066,42,347,SF,1,70,1,375
CLEAN,394.49862,CwcAUyzZ5hjXQpFUd,10.0.2.15,64950,192.168.33.254,53,udp,0.049522,42,347,SF,1,70,1,375
CLEAN,394.569342,CBbfec22RvzXoUj9ic,10.0.2.15,58643,192.168.33.254,53,udp,0.046625,47,312,SF,1,75,1,340
CLEAN,394.660211,CxoeCc3pdgqR318jO1,10.0.2.15,60386,192.168.33.254,53,udp,0.069026,47,128,SF,1,75,1,156
CLEAN,292.283586,CRPKu73ZDqaNT3jKne,10.0.2.15,49192,216.58.207.78,80,tcp,142.084598,1704,3360,SF,24,2688,25,4364
CLEAN,286.748759,Cc4n7meHwwVloi4i1,10.0.2.15,49169,216.58.207.78,80,tcp,158.591442,3834,7560,SF,33,5179,36,9004
CLEAN,292.28085,Cb66hk4OjVQ7KxP185,10.0.2.15,49191,216.58.207.78,80,tcp,153.062256,1704,3360,SF,24,2689,24,4324
CLEAN,281.008169,CDzc7A3l4ZkSu5c6ee,10.0.2.15,49164,93.184.220.29,80,tcp,171.114928,856,1780,SF,24,1844,24,2744
CLEAN,454.192441,CX2zyU2FXMkF0EofWd,10.0.2.15,61348,192.168.33.254,53,udp,0.119338,42,347,SF,1,70,1,375
CLEAN,454.333909,CyDrL61x4PIkvoLWse,10.0.2.15,52387,192.168.33.254,53,udp,0.118689,42,347,SF,1,70,1,375
CLEAN,454.458083,CzAqFy1zAsIq9tlK5h,10.0.2.15,64094,192.168.33.254,53,udp,0.042049,47,312,SF,1,75,1,340
CLEAN,454.52302,Cgdo0TMsbhMk3Dpo2,10.0.2.15,54653,192.168.33.254,53,udp,0.042799,47,128,SF,1,75,1,156
CLEAN,287.283545,ChdnTO2epxBdfNIN0i,10.0.2.15,49172,216.58.207.67,443,tcp,189.281443,707,4559,SF,20,1519,23,5483
CLEAN,288.385077,Cz3cRn1Yp1YxTbvMC3,10.0.2.15,49174,216.58.207.66,443,tcp,192.279502,3553,14770,SF,31,4805,47,16654
CLEAN,292.177237,C30HWs3IiaQZnE8bk3,10.0.2.15,49188,216.58.207.65,443,tcp,191.588948,990,11434,SF,23,1922,32,12718
CLEAN,291.259955,CwDEAG3YFhYvZAoKR7,10.0.2.15,49179,216.58.207.65,443,tcp,192.512375,715,4035,SF,19,1487,20,4839
CLEAN,304.482013,CbT32w2t7emufKNkH7,10.0.2.15,49196,216.58.207.70,443,tcp,190.28159,712,4258,SF,19,1484,22,5142
CLEAN,295.231827,CnrmcmFDE99UCYDPc,10.0.2.15,49195,216.58.211.3,443,tcp,204.667658,1789,4704,SF,24,2761,31,5948
CLEAN,325.466104,CTC8A72s16w5XmkHaa,10.0.2.15,49207,172.217.22.98,443,tcp,189.555129,714,4033,SF,19,1486,21,4877
CLEAN,291.108454,C2XKjqAlJDQA8ILq9,10.0.2.15,49177,216.58.206.2,443,tcp,224.954133,2027,6276,SF,28,3159,35,7680
CLEAN,291.26149,C2j6EZ1W3Atd4K0lX4,10.0.2.15,49181,216.58.211.4,443,tcp,225.799206,2754,5435,SF,26,3806,33,6759
CLEAN,514.198549,CAVgFsPHcChCfJr08,10.0.2.15,53806,192.168.33.254,53,udp,0.663319,42,347,SF,1,70,1,375
CLEAN,514.884206,CEkdxt1Ev4OM2I2zMk,10.0.2.15,56215,192.168.33.254,53,udp,0.038731,42,347,SF,1,70,1,375
CLEAN,514.934562,Ch9LOA1JWhhl3gdIX8,10.0.2.15,60126,192.168.33.254,53,udp,0.030755,47,312,SF,1,75,1,340
CLEAN,514.974916,CsadNJ2CbRcp3ZGz6c,10.0.2.15,60100,192.168.33.254,53,udp,0.038566,47,128,SF,1,75,1,156
CLEAN,332.352917,C647Bp4qVG2sEz9jg3,10.0.2.15,49211,216.58.207.78,443,tcp,188.715715,1130,4985,SF,22,2022,26,6029
CLEAN,286.544428,CcZV461gn7MRflrQ0e,10.0.2.15,49168,216.58.207.78,443,tcp,245.577909,23788,536719,SF,205,32000,604,560883
CLEAN,532.790674,CxmAuM1XqgoBLdaw3g,10.0.2.15,63297,192.168.33.254,53,udp,0.049647,30,75,SF,1,58,1,103
CLEAN,532.8376,ChARso4RAR0gPL65ii,10.0.2.15,52659,192.168.33.254,53,udp,0.043704,30,75,SF,1,58,1,103
CLEAN,532.893748,CFHxh51vrruFIV4q1j,10.0.2.15,60258,192.168.33.254,53,udp,0.06209,30,75,SF,1,58,1,103
CLEAN,532.913832,CgodZSQMLfJNUcmT1,10.0.2.15,59321,192.168.33.254,53,udp,0.053719,30,75,SF,1,58,1,103
CLEAN,533.021525,CIkqRsSsZTP4Wamt7,10.0.2.15,52301,192.168.33.254,53,udp,0.041715,36,52,SF,1,64,1,80
CLEAN,533.021917,CLoG5QZizsLsmPV3e,10.0.2.15,58682,192.168.33.254,53,udp,0.052764,36,52,SF,1,64,1,80
CLEAN,533.088978,CU29pYhdwrAKA5Ysf,10.0.2.15,56516,192.168.33.254,53,udp,0.053874,36,64,SF,1,64,1,92
CLEAN,542.222692,C3vM09JexWVDVFxhh,10.0.2.15,64333,192.168.33.254,53,udp,0.03813,31,82,SF,1,59,1,110
CLEAN,542.286668,CeX4jCO8hXf5VdlQ1,10.0.2.15,62577,192.168.33.254,53,udp,0.041335,31,82,SF,1,59,1,110
CLEAN,542.346088,C2FhYu135v5BoI5Uif,10.0.2.15,51871,192.168.33.254,53,udp,0.032139,42,58,SF,1,70,1,86
CLEAN,542.391801,Cg42JxwMeutOCgIP8,10.0.2.15,51564,192.168.33.254,53,udp,0.036112,42,70,SF,1,70,1,98
CLEAN,548.407649,Co6ffc2LPZrjIj5Rsc,10.0.2.15,49474,192.168.33.254,53,udp,0.64645,38,88,SF,1,66,1,116
CLEAN,549.072824,CQxnDm3IczEFPgsaBc,10.0.2.15,52861,192.168.33.254,53,udp,0.042594,38,88,SF,1,66,1,116
CLEAN,549.128062,CtSzLN2zdMxsMMCbD3,10.0.2.15,63099,192.168.33.254,53,udp,0.079128,41,57,SF,1,69,1,85
CLEAN,549.212132,Cg6Yqh2kAU0KQOOw2h,10.0.2.15,50594,192.168.33.254,53,udp,0.113275,41,69,SF,1,69,1,97
CLEAN,573.32891,Cfxr9l1WBwm1HtZKCj,10.0.2.15,49215,216.58.207.78,443,tcp,0.465542,504,4421,SF,10,916,13,4945
CLEAN,572.862308,CfEX2H22qxbTjCUog7,10.0.2.15,59360,192.168.33.254,53,udp,0.064329,33,49,SF,1,61,1,77
CLEAN,572.952584,CLXmIR3q39XRhJp1Tc,10.0.2.15,50507,192.168.33.254,53,udp,0.04276,33,49,SF,1,61,1,77
CLEAN,573.026155,C7RAyu4UEuUGR65V2e,10.0.2.15,49822,192.168.33.254,53,udp,0.04907,33,49,SF,1,61,1,77
CLEAN,573.082924,CzFKfi2WppCHdTka3e,10.0.2.15,55112,192.168.33.254,53,udp,0.072061,33,61,SF,1,61,1,89
CLEAN,573.206348,CYbanSZtVkocAoIHk,10.0.2.15,61608,192.168.33.254,53,udp,0.070509,37,77,SF,1,65,1,105
CLEAN,573.314104,CAvc5M1HWXVq4sOMVj,10.0.2.15,50167,192.168.33.254,53,udp,0.088923,37,77,SF,1,65,1,105
CLEAN,573.421381,CvfoCr4X6aqEY7Ibu5,10.0.2.15,52501,192.168.33.254,53,udp,0.051326,38,54,SF,1,66,1,82
CLEAN,573.516476,CpdDrF4EYjMFcwbVYh,10.0.2.15,55417,192.168.33.254,53,udp,0.047031,38,66,SF,1,66,1,94
CLEAN,574.192883,CbXX21WQd6KlxGiK,10.0.2.15,56572,192.168.33.254,53,udp,0.062937,42,347,SF,1,70,1,375
CLEAN,574.292491,CNFV6Ov5EPGZtV2wa,10.0.2.15,60201,192.168.33.254,53,udp,0.043853,42,347,SF,1,70,1,375
CLEAN,574.348901,C9ZgBZ13jyGyfGPlnf,10.0.2.15,54395,192.168.33.254,53,udp,0.058359,47,312,SF,1,75,1,340
CLEAN,574.422427,CNZ2sg169tq7WNzvVd,10.0.2.15,64859,192.168.33.254,53,udp,0.033976,47,128,SF,1,75,1,156
CLEAN,495.380483,C4kQog3oEknLgelIId,fe80::69dd:e614:2b2:dfd0,546,ff02::1:2,547,udp,66.023133,602,0,S0,7,938,0,0
CLEAN,629.557919,C5kUHR12mAyoFEu2cc,10.0.2.15,51156,192.168.33.254,53,udp,0.046496,38,88,SF,1,66,1,116
CLEAN,629.625497,Cq6N6h30TbbEilEpB6,10.0.2.15,52975,192.168.33.254,53,udp,0.034921,38,88,SF,1,66,1,116
CLEAN,629.671656,CjEq2mPfV6AKVvzJb,10.0.2.15,52175,192.168.33.254,53,udp,0.040588,41,57,SF,1,69,1,85
CLEAN,629.721009,CoIHohyv2RRKf80Of,10.0.2.15,61517,192.168.33.254,53,udp,0.043982,41,69,SF,1,69,1,97
CLEAN,630.214087,CgcPp432aeFJVDzKpc,10.0.2.15,63970,192.168.33.254,53,udp,0.048226,31,82,SF,1,59,1,110
CLEAN,630.30088,CQ9QfzNn34oUGzpQl,10.0.2.15,54230,192.168.33.254,53,udp,0.030004,31,82,SF,1,59,1,110
CLEAN,630.338583,CGgBbV2v8BfhktSOL3,10.0.2.15,54720,192.168.33.254,53,udp,0.045033,42,58,SF,1,70,1,86
CLEAN,630.394229,C2j6cm4eWsBn5D9Mti,10.0.2.15,53370,192.168.33.254,53,udp,0.037497,42,70,SF,1,70,1,98
CLEAN,634.213653,C85kHk2cfD1ktRDm6c,10.0.2.15,50271,192.168.33.254,53,udp,0.040818,42,347,SF,1,70,1,375
CLEAN,634.317843,Cdv72a1Htm948nt8sd,10.0.2.15,55211,192.168.33.254,53,udp,0.048109,42,347,SF,1,70,1,375
CLEAN,634.39285,CMtcJm45QgO0bGIeN7,10.0.2.15,65023,192.168.33.254,53,udp,0.042312,47,312,SF,1,75,1,340
CLEAN,634.447469,CBgfTW177zibViMkng,10.0.2.15,65323,192.168.33.254,53,udp,0.048769,47,128,SF,1,75,1,156
CLEAN,666.751027,CwH53T38C8d1ogj592,10.0.2.15,53684,192.168.33.254,53,udp,0.038851,30,75,SF,1,58,1,103
CLEAN,666.82599,CqBlsyHqDI5Uv1oo5,10.0.2.15,53729,192.168.33.254,53,udp,0.049291,30,75,SF,1,58,1,103
CLEAN,666.900101,CA45It1wqYZscUAM8e,10.0.2.15,52344,192.168.33.254,53,udp,0.046577,36,52,SF,1,64,1,80
CLEAN,666.957063,CDI0rG1ed8HGQkKfja,10.0.2.15,54568,192.168.33.254,53,udp,0.055821,36,64,SF,1,64,1,92
CLEAN,670.324497,COsvYT3ANRBWI8jhSf,10.0.2.15,60466,192.168.33.254,53,udp,0.048962,31,82,SF,1,59,1,110
CLEAN,670.403855,CztXHC2AaLqGkmAQi2,10.0.2.15,60169,192.168.33.254,53,udp,0.03711,31,82,SF,1,59,1,110
CLEAN,670.453442,Ct6DOd2nzcJkOnIWoj,10.0.2.15,57295,192.168.33.254,53,udp,0.055071,42,58,SF,1,70,1,86
CLEAN,670.514983,C06ve2yKz1NYF5Ev,10.0.2.15,54322,192.168.33.254,53,udp,0.031448,42,70,SF,1,70,1,98
CLEAN,694.225888,CVAzx7QGkuHJb0bUk,10.0.2.15,59904,192.168.33.254,53,udp,0.032205,42,347,SF,1,70,1,375
CLEAN,694.302211,CTFjvs24J9U4oZRCrj,10.0.2.15,61804,192.168.33.254,53,udp,0.035752,42,347,SF,1,70,1,375
CLEAN,694.346366,CRDH3x4TuOSR5NmG1g,10.0.2.15,59970,192.168.33.254,53,udp,0.036628,47,312,SF,1,75,1,340
CLEAN,694.397379,CLhd8s1NRvyYn8WFf7,10.0.2.15,60481,192.168.33.254,53,udp,0.036412,47,128,SF,1,75,1,156
CLEAN,736.162799,Cc5P683kEkKiwCtNfk,10.0.2.15,64970,192.168.33.254,53,udp,0.10831,50,95,SF,1,78,1,123
CLEAN,736.389333,C9Y9b92ixCYWIFI266,10.0.2.15,65527,192.168.33.254,53,udp,0.058853,50,95,SF,1,78,1,123
CLEAN,736.486643,CpsHSZ2CoYQClHznHf,10.0.2.15,50216,192.168.33.254,53,udp,0.096748,48,64,SF,1,76,1,92
CLEAN,736.683764,C98Xlq4xgTjdWKOYV4,10.0.2.15,60350,192.168.33.254,53,udp,0.059651,30,75,SF,1,58,1,103
CLEAN,736.694369,CIsdp1NjtAwrG2oF7,10.0.2.15,61387,192.168.33.254,53,udp,0.099821,48,76,SF,1,76,1,104
CLEAN,736.865246,CBZkhV37HpHjWgCG71,10.0.2.15,53662,192.168.33.254,53,udp,0.057452,30,75,SF,1,58,1,103
CLEAN,736.968575,CZlP4F2QTmRsYqWlzd,10.0.2.15,61425,192.168.33.254,53,udp,0.04074,36,52,SF,1,64,1,80
CLEAN,737.035561,CChHCG13wZ6yXjciae,10.0.2.15,61000,192.168.33.254,53,udp,0.056964,36,64,SF,1,64,1,92
CLEAN,754.319192,CNI9HwjoCtDeIMMfh,10.0.2.15,59659,192.168.33.254,53,udp,0.036361,42,347,SF,1,70,1,375
CLEAN,754.390539,CN9rny2aNA0VIQUzV6,10.0.2.15,61495,192.168.33.254,53,udp,0.06101,42,347,SF,1,70,1,375
CLEAN,754.460201,CEeeit4LCwJIuZHUg,10.0.2.15,59286,192.168.33.254,53,udp,0.055201,47,312,SF,1,75,1,340
CLEAN,754.524193,C2fpxT1FdJds9LHC9b,10.0.2.15,55998,192.168.33.254,53,udp,0.051476,47,128,SF,1,75,1,156
CLEAN,572.936296,CxIvwD3xLOimeG053l,10.0.2.15,49214,216.58.207.67,443,tcp,191.444205,705,4560,SF,19,1477,21,5404
CLEAN,801.237143,Cq74p81txpcKtMij5f,10.0.2.15,52107,192.168.33.254,53,udp,0.035561,29,74,SF,1,57,1,102
CLEAN,801.340532,CidoyS1cKJ3DIVeIyf,10.0.2.15,54833,192.168.33.254,53,udp,0.057233,29,74,SF,1,57,1,102
CLEAN,801.44605,Cym4h3bP8ZJM2fl9d,10.0.2.15,63374,192.168.33.254,53,udp,0.043259,36,52,SF,1,64,1,80
CLEAN,801.537277,C47OF02ccJT4542wk3,10.0.2.15,60250,192.168.33.254,53,udp,0.058017,36,64,SF,1,64,1,92
CLEAN,814.374042,C8SlT02kDWYx6OR7X3,10.0.2.15,64818,192.168.33.254,53,udp,0.044603,42,347,SF,1,70,1,375
CLEAN,814.481936,CU1jifrUKyYFVtQ35,10.0.2.15,54096,192.168.33.254,53,udp,0.040195,42,347,SF,1,70,1,375
CLEAN,814.552659,CrVMCy1CRmLqgKtn79,10.0.2.15,65217,192.168.33.254,53,udp,0.045119,47,312,SF,1,75,1,340
CLEAN,814.611919,CQzrQ03xs2Y31jkmu3,10.0.2.15,52236,192.168.33.254,53,udp,0.046182,47,128,SF,1,75,1,156
CLEAN,874.32461,CcSQIy2YXDVTrnnr05,10.0.2.15,60129,192.168.33.254,53,udp,0.047505,42,347,SF,1,70,1,375
CLEAN,874.388387,CYICCZ3QXstPXKVNS5,10.0.2.15,54153,192.168.33.254,53,udp,0.071086,42,347,SF,1,70,1,375
CLEAN,874.473029,CQsR611ZSRSWpG0OTi,10.0.2.15,62047,192.168.33.254,53,udp,0.043972,47,312,SF,1,75,1,340
CLEAN,874.530291,COvxoz2YOHTFqMgfig,10.0.2.15,58507,192.168.33.254,53,udp,0.062068,47,128,SF,1,75,1,156
CLEAN,316.113837,CrKhJK2I6LQnwkS5eg,10.0.2.15,49204,74.125.104.106,443,tcp,595.865319,71212,26760239,SF,4996,271093,26777,27831323
CLEAN,950.330729,CwVYtmvb6S5jeZtql,10.0.2.15,52396,192.168.33.254,53,udp,0.063171,31,82,SF,1,59,1,110
CLEAN,950.447603,CjuYiw1VZRlRU0sTS9,10.0.2.15,52536,192.168.33.254,53,udp,0.038857,31,82,SF,1,59,1,110
CLEAN,950.503728,CvepRm2vRccCyeVZn3,10.0.2.15,49437,192.168.33.254,53,udp,0.047078,42,58,SF,1,70,1,86
CLEAN,950.585333,CLWcqYK9U4ICGaXWc,10.0.2.15,62783,192.168.33.254,53,udp,0.055221,42,70,SF,1,70,1,98
CLEAN,940.608894,CG3DFw2GdDS9V8zaCc,10.0.2.15,49216,74.125.104.106,443,tcp,31.755036,2733,948406,SF,165,9347,913,984930
CLEAN,274.516217,C0JTaf3eJbp6yICa9b,10.0.2.15,49162,52.222.174.104,80,tcp,719.804062,3135,6358,SF,87,6688,88,9882
